customer_id,answered,income,female,age,job,num_dependents,rent,own_res,new_car,chk_acct,sav_acct,num_accts,mobile,product
17773,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
17971,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
18558,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
18703,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
19814,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
20562,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
20831,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
20840,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
22844,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
23133,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
23440,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
23476,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
23989,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
25628,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
26944,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
26984,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
27893,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
28386,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
29024,0,12850,0,32,2,1,1,0,1,0,4,3,0,0
642,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
667,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
1173,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
1857,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
2146,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
2376,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
2387,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
3326,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
3390,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
4665,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
5547,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
5786,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
6137,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
7247,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
7966,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
8016,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
8550,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
8793,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
10120,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
10364,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
10653,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
10820,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
11144,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
11477,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
11603,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
11992,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
12842,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
12979,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
13006,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
14829,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
15153,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
15487,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
15764,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
16512,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
17906,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
18161,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
18207,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
18546,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
18553,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
19317,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
19328,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
20187,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
20465,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
21292,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
21602,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
21849,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
21853,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
22956,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
23219,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
23415,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
23867,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
24184,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
24775,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
24890,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
25037,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
25874,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
26915,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
26988,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
27031,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
27640,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
28083,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
28358,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
28551,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
29342,0,13090,0,27,1,1,0,1,1,3,4,2,0,0
211,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
332,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
1013,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
1401,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
2696,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
4187,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
4973,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
5198,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
6021,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
6053,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
6208,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
6796,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
6802,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
7762,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
9492,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
10006,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
10090,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
10157,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
10742,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
10985,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
11659,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
11738,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
11886,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
12463,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
12543,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
13184,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
13512,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
14124,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
15612,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
16227,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
16476,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
16672,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
17152,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
17331,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
18428,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
18459,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
18834,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
19548,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
20194,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
20618,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
21134,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
21220,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
21237,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
21390,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
21992,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
22849,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
23385,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
23489,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
25444,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
25488,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
25897,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
25919,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
26232,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
26282,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
26422,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
26686,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
26764,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
26928,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
27505,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
28343,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
28376,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
28899,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
29137,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
29172,0,13310,0,22,2,1,0,1,0,1,0,1,0,0
1230,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
1300,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
2137,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
2887,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
3669,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
3875,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
4351,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
4378,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
4810,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
5812,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
5826,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
6052,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
6770,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
6999,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
8036,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
8222,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
8308,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
8508,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
9228,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
9627,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
9772,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
9786,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
10521,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
10749,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
10992,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
11426,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
12526,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
13352,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
13363,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
13529,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
14399,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
15319,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
16854,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
18249,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
18257,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
18344,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
18620,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
18855,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
20011,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
20428,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
20710,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
20762,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
20894,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
21064,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
21112,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
21430,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
21467,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
21580,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
21651,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
21750,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
21982,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
22133,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
22361,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
22635,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
23775,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
23838,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
24294,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
24439,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
25387,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
26262,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
27721,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
27943,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
28275,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
28396,0,13330,0,43,2,2,0,0,1,0,0,0,0,0
883,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
1393,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
1466,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
1741,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
1911,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
3988,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
4533,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
4914,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
5271,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
6020,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
6070,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
6782,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
7522,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
7677,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
7868,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
8386,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
9898,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
10109,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
10164,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
10784,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
11356,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
12102,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
12770,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
12988,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
13100,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
13317,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
13375,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
13994,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
14059,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
14207,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
15948,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
16358,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
16491,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
16543,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
16836,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
16875,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
17031,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
17561,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
18303,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
19019,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
20006,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
20257,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
21076,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
21351,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
22085,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
22514,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
22552,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
22773,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
23425,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
24512,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
24916,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
24934,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
25496,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
25841,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
26375,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
26502,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
26522,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
26663,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
26872,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
27639,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
28116,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
28139,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
28709,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
29286,0,13370,0,34,3,1,0,1,0,2,0,1,0,0
1657,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
1974,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
2087,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
2199,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
2529,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
2535,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
3049,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
3280,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
3282,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
3331,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
3622,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
3849,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
4373,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
4616,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
4793,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
4834,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
7066,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
7333,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
7551,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
8319,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
8538,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
8843,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
8927,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
9117,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
9211,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
10167,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
10331,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
10378,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
10745,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
11112,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
11163,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
11229,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
12486,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
12861,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
13884,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
15215,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
15246,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
15286,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
15592,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
16739,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
17732,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
17860,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
17867,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
19701,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
19769,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
19956,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
20089,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
20661,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
21341,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
21622,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
22191,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
22378,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
23245,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
23274,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
24127,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
25329,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
25353,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
25673,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
26561,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
27138,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
27209,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
27694,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
28524,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
28556,0,13440,0,37,1,2,0,1,1,2,4,3,0,0
659,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
1009,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
1065,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
1338,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
1481,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
1821,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
3193,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
3726,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
4621,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
5051,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
5725,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
7244,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
8148,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
8562,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
8564,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
9162,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
10048,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
11171,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
11209,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
11520,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
12034,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
12076,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
13149,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
13223,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
13287,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
13937,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
14430,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
14824,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
15590,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
16373,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
16839,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
17067,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
18223,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
18942,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
19037,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
19049,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
19137,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
19904,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
19948,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
19951,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
20704,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
21334,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
21668,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
22226,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
23417,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
23733,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
23917,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
24322,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
24711,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
25265,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
25296,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
25384,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
25562,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
25645,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
25680,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
25766,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
26397,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
27084,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
27648,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
28109,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
28986,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
29105,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
29228,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
29241,0,13450,0,26,2,1,0,1,0,0,0,2,0,0
409,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
762,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
1303,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
1446,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
1494,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
2029,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
2191,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
3168,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
3335,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
3532,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
4004,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
4181,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
4279,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
5793,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
6045,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
6074,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
6268,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
6619,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
7338,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
9036,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
9562,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
9727,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
9782,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
9964,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
9990,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
10079,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
11194,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
11286,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
11404,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
12130,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
12163,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
12745,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
13245,0,13550,0,25,1,1,0,1,1,1,0,1,0,0
