created_at,text,conversation_id,edit_history_tweet_ids,possibly_sensitive,reply_settings,lang,author_id,id,entities.urls,entities.annotations,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,geo.place_id,attachments.media_keys,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,entities.hashtags,referenced_tweets,in_reply_to_user_id,username,name,location,keyword,entities.mentions,attachments.poll_ids,attachments.media_source_tweet_id,entities.cashtags,withheld.country_codes
2024-02-12T02:48:10.000Z,"RT @GiteshPandya: Early in the #SuperBowl but studios spending a chunk of change during and before Big Game:

MAY 3 - #FallGuy
MAY 10 - #Ki…",1.756872796846883e+18,['1756872796846883068'],FALSE,everyone,en,1.6348104380085699e+18,1.756872796846883e+18,,"[{'start': 32, 'end': 40, 'probability': 0.9092, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T03:48:10.000Z,,,20,0,0,0,0,0,"[{'start': 31, 'end': 41, 'tag': 'SuperBowl'}, {'start': 118, 'end': 126, 'tag': 'FallGuy'}]","[{'type': 'retweeted', 'id': '1756839250018861247'}]",,whosyourdaddy80,jay,"Jakarta Selatan, DKI Jakarta",Disney,"[{'start': 3, 'end': 16, 'username': 'GiteshPandya', 'id': '44292278'}]",,,,
2024-02-12T02:43:59.000Z,RT @WandasAttorney: Marvel Studios is literally NEVER topping this iconic #SuperBowl spot https://t.co/xaUuTaPID8,1.756871741887165e+18,['1756871741887164880'],FALSE,everyone,en,80830353,1.756871741887165e+18,"[{'start': 90, 'end': 113, 'url': 'https://t.co/xaUuTaPID8', 'expanded_url': 'https://twitter.com/disneyplus/status/1224154488610549760/video/1', 'display_url': 'pic.twitter.com/xaUuTaPID8', 'media_key': '13_1224149326554750976'}]","[{'start': 20, 'end': 33, 'probability': 0.9596, 'type': 'Organization', 'normalized_text': 'Marvel Studios'}, {'start': 75, 'end': 83, 'probability': 0.9539, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T03:43:59.000Z,,['13_1224149326554750976'],268,0,0,0,0,0,"[{'start': 74, 'end': 84, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756718226975658086'}]",,LuigiAnaholi,Luigi Anaholi,,Disney,"[{'start': 3, 'end': 18, 'username': 'WandasAttorney', 'id': '1356755074769420288'}]",,['1224154488610549760'],,
2024-02-12T02:41:54.000Z,RT @WandasAttorney: Marvel Studios is literally NEVER topping this iconic #SuperBowl spot https://t.co/xaUuTaPID8,1.756871220807504e+18,['1756871220807503931'],FALSE,everyone,en,3311407503,1.756871220807504e+18,"[{'start': 90, 'end': 113, 'url': 'https://t.co/xaUuTaPID8', 'expanded_url': 'https://twitter.com/disneyplus/status/1224154488610549760/video/1', 'display_url': 'pic.twitter.com/xaUuTaPID8', 'media_key': '13_1224149326554750976'}]","[{'start': 20, 'end': 33, 'probability': 0.9596, 'type': 'Organization', 'normalized_text': 'Marvel Studios'}, {'start': 75, 'end': 83, 'probability': 0.9539, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T03:41:54.000Z,,['13_1224149326554750976'],268,0,0,0,0,0,"[{'start': 74, 'end': 84, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756718226975658086'}]",,JEBTheMasterMC,J-R3MI BARNES,"Chicago, IL",Disney,"[{'start': 3, 'end': 18, 'username': 'WandasAttorney', 'id': '1356755074769420288'}]",,['1224154488610549760'],,
2024-02-12T02:35:04.000Z,"RT @MatKat83: Hey Nerds!👋🤓 #KingdomOfThePlanetOfTheApes Trailer REACTION!

I haven’t been the biggest fan of these remakes apes movies, but…",1.7568694992848612e+18,['1756869499284861112'],FALSE,everyone,en,8.493239539822346e+17,1.7568694992848612e+18,,"[{'start': 18, 'end': 22, 'probability': 0.7446, 'type': 'Other', 'normalized_text': 'Nerds'}, {'start': 28, 'end': 54, 'probability': 0.7648, 'type': 'Other', 'normalized_text': 'KingdomOfThePlanetOfTheApes'}]",5,FALSE,2024-02-12T03:35:04.000Z,,,3,0,0,0,0,0,"[{'start': 27, 'end': 55, 'tag': 'KingdomOfThePlanetOfTheApes'}]","[{'type': 'retweeted', 'id': '1756869483002536088'}]",,MatKat83,Matkat83,"Grand Rapids, MI",Disney,"[{'start': 3, 'end': 12, 'username': 'MatKat83', 'id': '849323953982234626'}]",,,,
2024-02-12T02:35:04.000Z,"RT @MatKat83: Hey Nerds!👋🤓 #KingdomOfThePlanetOfTheApes Trailer REACTION!

I haven’t been the biggest fan of these remakes apes movies, but…",1.7568694992848612e+18,['1756869499284861112'],FALSE,everyone,en,8.493239539822346e+17,1.7568694992848612e+18,,"[{'start': 18, 'end': 22, 'probability': 0.7446, 'type': 'Other', 'normalized_text': 'Nerds'}, {'start': 28, 'end': 54, 'probability': 0.7648, 'type': 'Other', 'normalized_text': 'KingdomOfThePlanetOfTheApes'}]",5,FALSE,2024-02-12T03:35:04.000Z,,,3,0,0,0,0,0,"[{'start': 27, 'end': 55, 'tag': 'KingdomOfThePlanetOfTheApes'}]","[{'type': 'retweeted', 'id': '1756869483002536088'}]",,MatKat83,Matkat83,"Grand Rapids, MI",Disney,"[{'start': 3, 'end': 12, 'username': 'MatKat83', 'id': '849323953982234626'}]",,,,
2024-02-12T02:35:00.000Z,"Hey Nerds!👋🤓 #KingdomOfThePlanetOfTheApes Trailer REACTION!

I haven’t been the biggest fan of these remakes apes movies, but I’m willing to give it a shot. 🤷

#SuperBowl #PlanetOfTheApes

https://t.co/MaddArXlwu https://t.co/a46RZNtcEL",1.7568694830025362e+18,['1756869483002536088'],FALSE,everyone,en,8.493239539822346e+17,1.7568694830025362e+18,"[{'start': 189, 'end': 212, 'url': 'https://t.co/MaddArXlwu', 'expanded_url': 'https://youtu.be/gcIhWtqxoWE', 'display_url': 'youtu.be/gcIhWtqxoWE', 'status': 200, 'title': 'Kingdom Of The Planet Of The Apes Trailer REACTION - Super Bowl 2024', 'description': ""Kingdom Of The Planet Of The Apes Trailer REACTION! GEEK WHAT!?'s reaction & review official trailer 2024! Apes, Apes, And more Apes!Subscribe: https://www.y..."", 'unwound_url': 'https://www.youtube.com/watch?v=gcIhWtqxoWE&feature=youtu.be'}, {'start': 213, 'end': 236, 'url': 'https://t.co/a46RZNtcEL', 'expanded_url': 'https://twitter.com/MatKat83/status/1756869483002536088/photo/1', 'display_url': 'pic.twitter.com/a46RZNtcEL', 'media_key': '3_1756869402174083072'}]","[{'start': 4, 'end': 8, 'probability': 0.6894, 'type': 'Other', 'normalized_text': 'Nerds'}, {'start': 14, 'end': 40, 'probability': 0.8112, 'type': 'Other', 'normalized_text': 'KingdomOfThePlanetOfTheApes'}, {'start': 161, 'end': 169, 'probability': 0.8727, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 172, 'end': 186, 'probability': 0.7988, 'type': 'Other', 'normalized_text': 'PlanetOfTheApes'}]",5,TRUE,2024-02-12T03:35:00.000Z,,['3_1756869402174083072'],3,0,8,0,0,741,"[{'start': 13, 'end': 41, 'tag': 'KingdomOfThePlanetOfTheApes'}, {'start': 160, 'end': 170, 'tag': 'SuperBowl'}, {'start': 171, 'end': 187, 'tag': 'PlanetOfTheApes'}]",,,MatKat83,Matkat83,"Grand Rapids, MI",Disney,,,,,
2024-02-12T02:35:00.000Z,"Hey Nerds!👋🤓 #KingdomOfThePlanetOfTheApes Trailer REACTION!

I haven’t been the biggest fan of these remakes apes movies, but I’m willing to give it a shot. 🤷

#SuperBowl #PlanetOfTheApes

https://t.co/MaddArXlwu https://t.co/a46RZNtcEL",1.7568694830025362e+18,['1756869483002536088'],FALSE,everyone,en,8.493239539822346e+17,1.7568694830025362e+18,"[{'start': 189, 'end': 212, 'url': 'https://t.co/MaddArXlwu', 'expanded_url': 'https://youtu.be/gcIhWtqxoWE', 'display_url': 'youtu.be/gcIhWtqxoWE', 'status': 200, 'title': 'Kingdom Of The Planet Of The Apes Trailer REACTION - Super Bowl 2024', 'description': ""Kingdom Of The Planet Of The Apes Trailer REACTION! GEEK WHAT!?'s reaction & review official trailer 2024! Apes, Apes, And more Apes!Subscribe: https://www.y..."", 'unwound_url': 'https://www.youtube.com/watch?v=gcIhWtqxoWE&feature=youtu.be'}, {'start': 213, 'end': 236, 'url': 'https://t.co/a46RZNtcEL', 'expanded_url': 'https://twitter.com/MatKat83/status/1756869483002536088/photo/1', 'display_url': 'pic.twitter.com/a46RZNtcEL', 'media_key': '3_1756869402174083072'}]","[{'start': 4, 'end': 8, 'probability': 0.6894, 'type': 'Other', 'normalized_text': 'Nerds'}, {'start': 14, 'end': 40, 'probability': 0.8112, 'type': 'Other', 'normalized_text': 'KingdomOfThePlanetOfTheApes'}, {'start': 161, 'end': 169, 'probability': 0.8727, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 172, 'end': 186, 'probability': 0.7988, 'type': 'Other', 'normalized_text': 'PlanetOfTheApes'}]",5,TRUE,2024-02-12T03:35:00.000Z,,['3_1756869402174083072'],3,0,8,0,0,741,"[{'start': 13, 'end': 41, 'tag': 'KingdomOfThePlanetOfTheApes'}, {'start': 160, 'end': 170, 'tag': 'SuperBowl'}, {'start': 171, 'end': 187, 'tag': 'PlanetOfTheApes'}]",,,MatKat83,Matkat83,"Grand Rapids, MI",Disney,,,,,
2024-02-12T02:33:14.000Z,Necesito que gane para que en el proximo concierto taylor cambie la letra de willow a like you were a trophy or a superbowl ring,1.7568690397067348e+18,['1756869039706734780'],FALSE,everyone,es,1.1275924174090322e+18,1.7568690397067348e+18,,"[{'start': 51, 'end': 56, 'probability': 0.9206, 'type': 'Person', 'normalized_text': 'taylor'}, {'start': 77, 'end': 100, 'probability': 0.7021, 'type': 'Other', 'normalized_text': 'willow a like you were a'}, {'start': 114, 'end': 127, 'probability': 0.5692, 'type': 'Other', 'normalized_text': 'superbowl ring'}]",5,TRUE,2024-02-12T03:33:14.000Z,,,0,0,0,0,0,48,,,,otbinthemirror,fer 𒄬 FREEFALL,she • 19 ‎,Disney,,,,,
2024-02-12T02:32:02.000Z,"RT @tswift_mx: Swifties, es momento de bailar willow para que les vaya bien a los Chiefs 

#SuperBowl https://t.co/d8OmADGGFH",1.756868738404479e+18,['1756868738404478993'],FALSE,everyone,es,1.2036956825294316e+18,1.756868738404479e+18,"[{'start': 102, 'end': 125, 'url': 'https://t.co/d8OmADGGFH', 'expanded_url': 'https://twitter.com/tswift_mx/status/1756848356817608993/photo/1', 'display_url': 'pic.twitter.com/d8OmADGGFH', 'media_key': '16_1756848338698444800'}]","[{'start': 15, 'end': 22, 'probability': 0.4938, 'type': 'Organization', 'normalized_text': 'Swifties'}, {'start': 46, 'end': 51, 'probability': 0.3758, 'type': 'Person', 'normalized_text': 'willow'}, {'start': 82, 'end': 87, 'probability': 0.42, 'type': 'Other', 'normalized_text': 'Chiefs'}, {'start': 92, 'end': 100, 'probability': 0.9394, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T03:32:02.000Z,,['16_1756848338698444800'],9,0,0,0,0,0,"[{'start': 91, 'end': 101, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756848356817608993'}]",,Franchesc13,FranchescaP,,Disney,"[{'start': 3, 'end': 13, 'username': 'tswift_mx', 'id': '1281398322041741312'}]",,['1756848356817608993'],,
2024-02-12T02:28:56.000Z,"RT @keniamobe: El ritual willow está funcionando 

#SuperBowl #SuperBowl2024",1.7568679569259236e+18,['1756867956925923482'],FALSE,everyone,es,1.0120125235314606e+18,1.7568679569259236e+18,,"[{'start': 52, 'end': 60, 'probability': 0.9758, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 63, 'end': 75, 'probability': 0.9717, 'type': 'Other', 'normalized_text': 'SuperBowl2024'}]",5,FALSE,2024-02-12T03:28:56.000Z,,,1,0,0,0,0,0,"[{'start': 51, 'end': 61, 'tag': 'SuperBowl'}, {'start': 62, 'end': 76, 'tag': 'SuperBowl2024'}]","[{'type': 'retweeted', 'id': '1756867912349192398'}]",,alvarexmxrian,Marian la mejor obvio,"Asuncion, Paraguay",Disney,"[{'start': 3, 'end': 13, 'username': 'keniamobe', 'id': '2979992950'}]",,,,
2024-02-12T02:28:45.000Z,"El ritual willow está funcionando 

#SuperBowl #SuperBowl2024",1.7568679123491924e+18,['1756867912349192398'],FALSE,everyone,es,2979992950,1.7568679123491924e+18,,"[{'start': 10, 'end': 15, 'probability': 0.4706, 'type': 'Other', 'normalized_text': 'willow'}, {'start': 37, 'end': 45, 'probability': 0.9802, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 48, 'end': 60, 'probability': 0.9738, 'type': 'Other', 'normalized_text': 'SuperBowl2024'}]",5,TRUE,2024-02-12T03:28:45.000Z,,,1,0,1,0,0,338,"[{'start': 36, 'end': 46, 'tag': 'SuperBowl'}, {'start': 47, 'end': 61, 'tag': 'SuperBowl2024'}]",,,keniamobe,kenia 🧋,,Disney,,,,,
2024-02-12T02:26:26.000Z,"O sea, que en Términos Swiftie los Chiefs están quedando Willow -37. Así entendí yo 

#SuperBowl #Chiefs https://t.co/u4qcyaMGQg",1.7568673257125727e+18,['1756867325712572755'],FALSE,everyone,es,1.5799973679856353e+18,1.7568673257125727e+18,"[{'start': 105, 'end': 128, 'url': 'https://t.co/u4qcyaMGQg', 'expanded_url': 'https://twitter.com/andreeeewx/status/1756867325712572755/photo/1', 'display_url': 'pic.twitter.com/u4qcyaMGQg', 'media_key': '3_1756867324110422016'}]","[{'start': 14, 'end': 29, 'probability': 0.4282, 'type': 'Organization', 'normalized_text': 'Términos Swiftie'}, {'start': 35, 'end': 40, 'probability': 0.8904, 'type': 'Organization', 'normalized_text': 'Chiefs'}, {'start': 57, 'end': 64, 'probability': 0.5312, 'type': 'Other', 'normalized_text': 'Willow -'}, {'start': 87, 'end': 95, 'probability': 0.9134, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 98, 'end': 103, 'probability': 0.7062, 'type': 'Organization', 'normalized_text': 'Chiefs'}]",5,TRUE,2024-02-12T03:26:26.000Z,,['3_1756867324110422016'],0,0,0,0,0,236,"[{'start': 86, 'end': 96, 'tag': 'SuperBowl'}, {'start': 97, 'end': 104, 'tag': 'Chiefs'}]",,,andreeeewx,andrés 🤠,"Maracay, Venezuela",Disney,,,,,
2024-02-12T02:23:13.000Z,"RT @MundoSeriesBRA: O novo trailer oficial de ""Planeta dos Macacos: O Reinado"", foi lançado e exibido durante o ""#SuperBowl"".

O filme estr…",1.75686651688303e+18,['1756866516883030073'],FALSE,everyone,pt,1970639989,1.75686651688303e+18,,"[{'start': 47, 'end': 76, 'probability': 0.9166, 'type': 'Other', 'normalized_text': 'Planeta dos Macacos: O Reinado'}, {'start': 114, 'end': 122, 'probability': 0.9566, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T03:23:13.000Z,,,1,0,0,0,0,0,"[{'start': 113, 'end': 123, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756846181764772166'}]",,buchanangirl_,Lêh ◟̽◞̽ 卌 (fan account),"New Orleans, LA",Disney,"[{'start': 3, 'end': 18, 'username': 'MundoSeriesBRA', 'id': '1529458400714792963'}]",,,,
2024-02-12T02:22:20.000Z,"RT @weeklycut: 🚨#KingdomOfThePlanetOfTheApes just dropped a new trailer at the #SuperBowl 

In theaters on May 10 🍿 
 https://t.co/pqqB4ffF…",1.7568662968959552e+18,['1756866296895955081'],FALSE,everyone,en,45599371,1.7568662968959552e+18,,"[{'start': 17, 'end': 43, 'probability': 0.7675, 'type': 'Other', 'normalized_text': 'KingdomOfThePlanetOfTheApes'}, {'start': 80, 'end': 88, 'probability': 0.9384, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T03:22:20.000Z,,,8,0,0,0,0,0,"[{'start': 16, 'end': 44, 'tag': 'KingdomOfThePlanetOfTheApes'}, {'start': 79, 'end': 89, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756831175895666776'}]",,rags751,Raghu Seetharaman,"Nashua, NH",Disney,"[{'start': 3, 'end': 13, 'username': 'weeklycut', 'id': '1308873023731249154'}]",,,,
2024-02-12T02:21:32.000Z,RT @WandasAttorney: Marvel Studios is literally NEVER topping this iconic #SuperBowl spot https://t.co/xaUuTaPID8,1.7568660923061827e+18,['1756866092306182653'],FALSE,everyone,en,1.1374896956408177e+18,1.7568660923061827e+18,"[{'start': 90, 'end': 113, 'url': 'https://t.co/xaUuTaPID8', 'expanded_url': 'https://twitter.com/disneyplus/status/1224154488610549760/video/1', 'display_url': 'pic.twitter.com/xaUuTaPID8', 'media_key': '13_1224149326554750976'}]","[{'start': 20, 'end': 33, 'probability': 0.9596, 'type': 'Organization', 'normalized_text': 'Marvel Studios'}, {'start': 75, 'end': 83, 'probability': 0.9539, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T03:21:32.000Z,,['13_1224149326554750976'],268,0,0,0,0,0,"[{'start': 74, 'end': 84, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756718226975658086'}]",,asupercorplife,Leah || ✨♡#1 Regina Mills Apologist♡✨,Dez Nuts,Disney,"[{'start': 3, 'end': 18, 'username': 'WandasAttorney', 'id': '1356755074769420288'}]",,['1224154488610549760'],,
2024-02-12T02:19:07.000Z,RT @WandasAttorney: Marvel Studios is literally NEVER topping this iconic #SuperBowl spot https://t.co/xaUuTaPID8,1.7568654872946117e+18,['1756865487294611796'],FALSE,everyone,en,1.5905549492593009e+18,1.7568654872946117e+18,"[{'start': 90, 'end': 113, 'url': 'https://t.co/xaUuTaPID8', 'expanded_url': 'https://twitter.com/disneyplus/status/1224154488610549760/video/1', 'display_url': 'pic.twitter.com/xaUuTaPID8', 'media_key': '13_1224149326554750976'}]","[{'start': 20, 'end': 33, 'probability': 0.9596, 'type': 'Organization', 'normalized_text': 'Marvel Studios'}, {'start': 75, 'end': 83, 'probability': 0.9539, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T03:19:07.000Z,,['13_1224149326554750976'],268,0,0,0,0,0,"[{'start': 74, 'end': 84, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756718226975658086'}]",,anthony_b316,𝓪𝓷𝓽𝓱𝓸𝓷𝔂🌙,,Disney,"[{'start': 3, 'end': 18, 'username': 'WandasAttorney', 'id': '1356755074769420288'}]",,['1224154488610549760'],,
2024-02-12T02:15:01.000Z,"RT @tswift_mx: Swifties, es momento de bailar willow para que les vaya bien a los Chiefs 

#SuperBowl https://t.co/d8OmADGGFH",1.756864456007578e+18,['1756864456007578082'],FALSE,everyone,es,1.492615883230892e+18,1.756864456007578e+18,"[{'start': 102, 'end': 125, 'url': 'https://t.co/d8OmADGGFH', 'expanded_url': 'https://twitter.com/tswift_mx/status/1756848356817608993/photo/1', 'display_url': 'pic.twitter.com/d8OmADGGFH', 'media_key': '16_1756848338698444800'}]","[{'start': 15, 'end': 22, 'probability': 0.4938, 'type': 'Organization', 'normalized_text': 'Swifties'}, {'start': 46, 'end': 51, 'probability': 0.3758, 'type': 'Person', 'normalized_text': 'willow'}, {'start': 82, 'end': 87, 'probability': 0.42, 'type': 'Other', 'normalized_text': 'Chiefs'}, {'start': 92, 'end': 100, 'probability': 0.9394, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T03:15:01.000Z,,['16_1756848338698444800'],9,0,0,0,0,0,"[{'start': 91, 'end': 101, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756848356817608993'}]",,_3xbuttxrz,Nuru 🤍 8/04 ▪︎ 19/04,• Él《《 - 🧁,Disney,"[{'start': 3, 'end': 13, 'username': 'tswift_mx', 'id': '1281398322041741312'}]",,['1756848356817608993'],,
2024-02-12T02:04:12.000Z,"⚠️NUEVO VÍDEO DEL CANAL ⚠️ 

🦧🦍KINGDOM OF THE PLANET OF THE APES. Reacción y Análisis Trailer Final. CADA VEZ MAS CERCA DE LA ORIGINAL🦧🦍

Dale RT que ayuda mucho 

✏️Suscribite a #LordCinema 

 #KingdomOfThePlanetOfTheApes #SuperBowlLVIII #SuperBowl

https://t.co/gybwKjfrPN https://t.co/ucIokDW8It",1.75686173160575e+18,['1756861731605749969'],FALSE,everyone,es,471558750,1.75686173160575e+18,"[{'start': 251, 'end': 274, 'url': 'https://t.co/gybwKjfrPN', 'expanded_url': 'https://youtu.be/1e3-WVVvJSU?si=8ml3Am7-rFj47Fwl', 'display_url': 'youtu.be/1e3-WVVvJSU?si…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1756861734260772865/unN_mj5Q?format=jpg&name=orig', 'width': 480, 'height': 360}, {'url': 'https://pbs.twimg.com/news_img/1756861734260772865/unN_mj5Q?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'KINGDOM OF THE PLANET OF THE APES | Reacción y Análisis TRAILER | SE VE INCREÍBLE | Super Bowl', 'description': 'La nueva película de El Planeta de los simios estrenó su trailer final y en este vídeo comparto mi reacción e impresiones y si cada vez está más cerca a la o...', 'unwound_url': 'https://www.youtube.com/watch?si=8ml3Am7-rFj47Fwl&v=1e3-WVVvJSU&feature=youtu.be'}, {'start': 275, 'end': 298, 'url': 'https://t.co/ucIokDW8It', 'expanded_url': 'https://twitter.com/FlavioRavella/status/1756861731605749969/photo/1', 'display_url': 'pic.twitter.com/ucIokDW8It', 'media_key': '3_1756861728774574081'}]","[{'start': 18, 'end': 22, 'probability': 0.4862, 'type': 'Other', 'normalized_text': 'CANAL'}, {'start': 29, 'end': 37, 'probability': 0.5887, 'type': 'Other', 'normalized_text': '🦧🦍KINGDOM'}, {'start': 39, 'end': 63, 'probability': 0.9027, 'type': 'Other', 'normalized_text': 'OF THE PLANET OF THE APES'}, {'start': 180, 'end': 189, 'probability': 0.5017, 'type': 'Other', 'normalized_text': 'LordCinema'}, {'start': 195, 'end': 221, 'probability': 0.7437, 'type': 'Other', 'normalized_text': 'KingdomOfThePlanetOfTheApes'}, {'start': 224, 'end': 237, 'probability': 0.9099, 'type': 'Other', 'normalized_text': 'SuperBowlLVIII'}, {'start': 240, 'end': 248, 'probability': 0.9093, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T03:04:12.000Z,,['3_1756861728774574081'],0,0,3,0,0,255,"[{'start': 179, 'end': 190, 'tag': 'LordCinema'}, {'start': 194, 'end': 222, 'tag': 'KingdomOfThePlanetOfTheApes'}, {'start': 223, 'end': 238, 'tag': 'SuperBowlLVIII'}, {'start': 239, 'end': 249, 'tag': 'SuperBowl'}]",,,FlavioRavella,Flavio Ravella®,"Caseros, Argentina",Disney,,,,,
2024-02-12T01:57:57.000Z,"Este spot de Shōgun estrenado durante el #SuperBowl nos recuerda que solo faltan dos semanas para el estreno de la serie. 

Esta nueva adaptación de la novela de James Clavell se estrena el 27 de febrero por #StarPlusLA y #DisneyPlus en Latinoamérica. #ShogunFX https://t.co/1vQRCB0BR2",1.756860160910271e+18,['1756860160910270878'],FALSE,everyone,es,1.4584796033501266e+18,1.756860160910271e+18,"[{'start': 262, 'end': 285, 'url': 'https://t.co/1vQRCB0BR2', 'expanded_url': 'https://twitter.com/ashbanner82/status/1756860160910270878/video/1', 'display_url': 'pic.twitter.com/1vQRCB0BR2', 'media_key': '7_1756859610416263168'}]","[{'start': 13, 'end': 18, 'probability': 0.5372, 'type': 'Person', 'normalized_text': 'Shōgun'}, {'start': 42, 'end': 50, 'probability': 0.9748, 'type': 'Other', 'normalized_text': 'SuperBowl'}, {'start': 162, 'end': 174, 'probability': 0.9214, 'type': 'Person', 'normalized_text': 'James Clavell'}, {'start': 209, 'end': 218, 'probability': 0.6373, 'type': 'Other', 'normalized_text': 'StarPlusLA'}, {'start': 223, 'end': 232, 'probability': 0.638, 'type': 'Organization', 'normalized_text': 'DisneyPlus'}, {'start': 237, 'end': 249, 'probability': 0.9189, 'type': 'Place', 'normalized_text': 'Latinoamérica'}, {'start': 253, 'end': 260, 'probability': 0.6653, 'type': 'Other', 'normalized_text': 'ShogunFX'}]",5,TRUE,2024-02-12T02:57:57.000Z,,['7_1756859610416263168'],0,0,0,0,0,161,"[{'start': 41, 'end': 51, 'tag': 'SuperBowl'}, {'start': 208, 'end': 219, 'tag': 'StarPlusLA'}, {'start': 222, 'end': 233, 'tag': 'DisneyPlus'}, {'start': 252, 'end': 261, 'tag': 'ShogunFX'}]",,,ashbanner82,ashbanner,"La Serena, Chile",Disney,,,,,
2024-02-12T01:57:38.000Z,RT @WandasAttorney: Marvel Studios is literally NEVER topping this iconic #SuperBowl spot https://t.co/xaUuTaPID8,1.7568600786599816e+18,['1756860078659981672'],TRUE,everyone,en,1.245896923707515e+18,1.7568600786599816e+18,"[{'start': 90, 'end': 113, 'url': 'https://t.co/xaUuTaPID8', 'expanded_url': 'https://twitter.com/disneyplus/status/1224154488610549760/video/1', 'display_url': 'pic.twitter.com/xaUuTaPID8', 'media_key': '13_1224149326554750976'}]","[{'start': 20, 'end': 33, 'probability': 0.9596, 'type': 'Organization', 'normalized_text': 'Marvel Studios'}, {'start': 75, 'end': 83, 'probability': 0.9539, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,FALSE,2024-02-12T02:57:38.000Z,,['13_1224149326554750976'],268,0,0,0,0,0,"[{'start': 74, 'end': 84, 'tag': 'SuperBowl'}]","[{'type': 'retweeted', 'id': '1756718226975658086'}]",,JustAnotherMar5,|✨ ᗢ ✨|,ᗢ | WestView | 19 🇵🇷 Fan Acc,Disney,"[{'start': 3, 'end': 18, 'username': 'WandasAttorney', 'id': '1356755074769420288'}]",,['1224154488610549760'],,
2024-02-12T01:54:18.000Z,"Bueno,  vi los trailers de #Deadpool3, y #kingdomoftheplanetoftheapes. Me perdí alguno más?
#SuperBowl",1.7568592386456988e+18,['1756859238645698694'],FALSE,everyone,es,1.6201327633481155e+18,1.7568592386456988e+18,,"[{'start': 28, 'end': 36, 'probability': 0.9748, 'type': 'Other', 'normalized_text': 'Deadpool3'}, {'start': 42, 'end': 68, 'probability': 0.9606, 'type': 'Other', 'normalized_text': 'kingdomoftheplanetoftheapes'}, {'start': 93, 'end': 101, 'probability': 0.9758, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",5,TRUE,2024-02-12T02:54:18.000Z,,,0,0,0,0,0,168,"[{'start': 27, 'end': 37, 'tag': 'Deadpool3'}, {'start': 41, 'end': 69, 'tag': 'kingdomoftheplanetoftheapes'}, {'start': 92, 'end': 102, 'tag': 'SuperBowl'}]",,,TheLastOfGoose,Gus el Viejo,Argentina,Disney,,,,,
